date,serial_number,model,capacity_bytes,failure,smart_9_raw,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_194_raw
2024-09-08,SYN00068,SYN-MODEL,8000000000000,0,10108.0,0.0,0.0,0.0,0.0,0.0,36.3
2024-09-09,SYN00068,SYN-MODEL,8000000000000,0,10132.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-09-10,SYN00068,SYN-MODEL,8000000000000,0,10156.0,0.0,0.0,0.0,0.0,0.0,37.4
2024-09-11,SYN00068,SYN-MODEL,8000000000000,0,10180.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-09-12,SYN00068,SYN-MODEL,8000000000000,0,10204.0,0.0,0.0,0.0,0.0,0.0,35.2
2024-09-13,SYN00068,SYN-MODEL,8000000000000,0,10228.0,0.0,0.0,0.0,0.0,0.0,36.1
2024-09-14,SYN00068,SYN-MODEL,8000000000000,0,10252.0,0.0,0.0,0.0,0.0,0.0,35.0
2024-09-15,SYN00068,SYN-MODEL,8000000000000,0,10276.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-09-16,SYN00068,SYN-MODEL,8000000000000,0,10300.0,0.0,0.0,0.0,0.0,0.0,32.7
2024-09-17,SYN00068,SYN-MODEL,8000000000000,0,10324.0,0.0,0.0,0.0,0.0,0.0,35.6
2024-09-18,SYN00068,SYN-MODEL,8000000000000,0,10348.0,0.0,0.0,0.0,0.0,0.0,34.3
2024-09-19,SYN00068,SYN-MODEL,8000000000000,0,10372.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-09-20,SYN00068,SYN-MODEL,8000000000000,0,10396.0,0.0,0.0,0.0,0.0,0.0,35.3
2024-09-21,SYN00068,SYN-MODEL,8000000000000,0,10420.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-09-22,SYN00068,SYN-MODEL,8000000000000,0,10444.0,0.0,0.0,0.0,0.0,0.0,36.3
2024-09-23,SYN00068,SYN-MODEL,8000000000000,0,10468.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-09-24,SYN00068,SYN-MODEL,8000000000000,0,10492.0,0.0,0.0,0.0,0.0,0.0,34.8
2024-09-25,SYN00068,SYN-MODEL,8000000000000,0,10516.0,0.0,0.0,0.0,0.0,0.0,35.5
2024-09-26,SYN00068,SYN-MODEL,8000000000000,0,10540.0,0.0,0.0,0.0,0.0,0.0,36.1
2024-09-27,SYN00068,SYN-MODEL,8000000000000,0,10564.0,0.0,0.0,0.0,0.0,0.0,37.3
2024-09-28,SYN00068,SYN-MODEL,8000000000000,0,10588.0,0.0,0.0,0.0,0.0,0.0,33.2
2024-09-29,SYN00068,SYN-MODEL,8000000000000,0,10612.0,0.0,0.0,0.0,0.0,0.0,32.5
2024-09-30,SYN00068,SYN-MODEL,8000000000000,0,10636.0,0.0,0.0,0.0,0.0,0.0,35.5
2024-10-01,SYN00068,SYN-MODEL,8000000000000,0,10660.0,0.0,0.0,0.0,0.0,0.0,34.6
2024-10-02,SYN00068,SYN-MODEL,8000000000000,0,10684.0,0.0,0.0,0.0,0.0,0.0,34.0
2024-10-03,SYN00068,SYN-MODEL,8000000000000,0,10708.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-10-04,SYN00068,SYN-MODEL,8000000000000,0,10732.0,0.0,0.0,0.0,0.0,0.0,36.2
2024-10-05,SYN00068,SYN-MODEL,8000000000000,0,10756.0,0.0,0.0,0.0,0.0,0.0,36.4
2024-10-06,SYN00068,SYN-MODEL,8000000000000,0,10780.0,0.0,0.0,0.0,0.0,0.0,36.5
2024-10-07,SYN00068,SYN-MODEL,8000000000000,0,10804.0,0.0,0.0,0.0,0.0,0.0,35.2
2024-10-08,SYN00068,SYN-MODEL,8000000000000,0,10828.0,0.0,0.0,0.0,0.0,0.0,37.6
2024-10-09,SYN00068,SYN-MODEL,8000000000000,0,10852.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-10-10,SYN00068,SYN-MODEL,8000000000000,0,10876.0,0.0,0.0,0.0,0.0,0.0,37.0
2024-10-11,SYN00068,SYN-MODEL,8000000000000,0,10900.0,0.0,0.0,0.0,0.0,0.0,32.9
2024-10-12,SYN00068,SYN-MODEL,8000000000000,0,10924.0,0.0,0.0,0.0,0.0,0.0,34.2
2024-10-13,SYN00068,SYN-MODEL,8000000000000,0,10948.0,0.0,0.0,0.0,0.0,0.0,34.3
2024-10-14,SYN00068,SYN-MODEL,8000000000000,0,10972.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-10-15,SYN00068,SYN-MODEL,8000000000000,0,10996.0,0.0,0.0,0.0,0.0,0.0,37.5
2024-10-16,SYN00068,SYN-MODEL,8000000000000,0,11020.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-10-17,SYN00068,SYN-MODEL,8000000000000,0,11044.0,0.0,0.0,0.0,0.0,0.0,35.1
2024-10-18,SYN00068,SYN-MODEL,8000000000000,0,11068.0,0.0,0.0,0.0,0.0,0.0,35.2
2024-10-19,SYN00068,SYN-MODEL,8000000000000,0,11092.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-10-20,SYN00068,SYN-MODEL,8000000000000,0,11116.0,0.0,0.0,0.0,0.0,0.0,37.2
2024-10-21,SYN00068,SYN-MODEL,8000000000000,0,11140.0,0.0,0.0,0.0,0.0,0.0,37.1
2024-10-22,SYN00068,SYN-MODEL,8000000000000,0,11164.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-10-23,SYN00068,SYN-MODEL,8000000000000,0,11188.0,0.0,0.0,0.0,0.0,0.0,35.0
2024-10-24,SYN00068,SYN-MODEL,8000000000000,0,11212.0,0.0,0.0,0.0,0.0,0.0,34.8
2024-10-25,SYN00068,SYN-MODEL,8000000000000,0,11236.0,0.0,0.0,0.0,0.0,0.0,35.6
2024-10-26,SYN00068,SYN-MODEL,8000000000000,0,11260.0,0.0,0.0,0.0,0.0,0.0,34.7
2024-10-27,SYN00068,SYN-MODEL,8000000000000,0,11284.0,0.0,0.0,0.0,0.0,0.0,35.3
2024-10-28,SYN00068,SYN-MODEL,8000000000000,0,11308.0,0.0,0.0,0.0,0.0,0.0,36.2
2024-07-01,SYN00069,SYN-MODEL,8000000000000,0,24508.0,0.0,0.0,0.0,0.0,0.0,29.3
2024-07-02,SYN00069,SYN-MODEL,8000000000000,0,24532.0,0.0,0.0,0.0,0.0,0.0,29.4
2024-07-03,SYN00069,SYN-MODEL,8000000000000,0,24556.0,0.0,0.0,0.0,0.0,0.0,30.3
2024-07-04,SYN00069,SYN-MODEL,8000000000000,0,24580.0,0.0,0.0,0.0,0.0,0.0,29.5
2024-07-05,SYN00069,SYN-MODEL,8000000000000,0,24604.0,0.0,0.0,0.0,0.0,0.0,31.2
2024-07-06,SYN00069,SYN-MODEL,8000000000000,0,24628.0,0.0,0.0,0.0,0.0,0.0,29.1
2024-07-07,SYN00069,SYN-MODEL,8000000000000,0,24652.0,0.0,0.0,0.0,0.0,0.0,28.1
2024-07-08,SYN00069,SYN-MODEL,8000000000000,0,24676.0,0.0,0.0,0.0,0.0,0.0,30.5
2024-07-09,SYN00069,SYN-MODEL,8000000000000,0,24700.0,0.0,0.0,0.0,0.0,0.0,27.0
2024-07-10,SYN00069,SYN-MODEL,8000000000000,0,24724.0,0.0,0.0,0.0,0.0,0.0,30.5
2024-07-11,SYN00069,SYN-MODEL,8000000000000,0,24748.0,0.0,1.0,0.0,0.0,0.0,26.6
2024-07-12,SYN00069,SYN-MODEL,8000000000000,0,24772.0,1.0,1.0,0.0,0.0,0.0,27.9
2024-07-13,SYN00069,SYN-MODEL,8000000000000,0,24796.0,1.0,1.0,0.0,0.0,0.0,27.5
2024-07-14,SYN00069,SYN-MODEL,8000000000000,0,24820.0,1.0,1.0,0.0,1.0,0.0,27.5
2024-07-15,SYN00069,SYN-MODEL,8000000000000,0,24844.0,2.0,1.0,0.0,3.0,0.0,30.3
2024-07-16,SYN00069,SYN-MODEL,8000000000000,0,24868.0,2.0,1.0,0.0,5.0,0.0,29.5
2024-07-17,SYN00069,SYN-MODEL,8000000000000,0,24892.0,2.0,1.0,0.0,6.0,0.0,28.3
2024-07-18,SYN00069,SYN-MODEL,8000000000000,0,24916.0,2.0,1.0,0.0,7.0,0.0,26.6
2024-07-19,SYN00069,SYN-MODEL,8000000000000,0,24940.0,2.0,2.0,0.0,7.0,0.0,30.1
2024-07-20,SYN00069,SYN-MODEL,8000000000000,0,24964.0,3.0,2.0,0.0,9.0,0.0,25.8
2024-07-21,SYN00069,SYN-MODEL,8000000000000,0,24988.0,4.0,2.0,0.0,10.0,0.0,27.2
2024-07-22,SYN00069,SYN-MODEL,8000000000000,0,25012.0,4.0,2.0,0.0,10.0,0.0,30.3
2024-07-23,SYN00069,SYN-MODEL,8000000000000,0,25036.0,4.0,2.0,0.0,11.0,0.0,30.4
2024-07-24,SYN00069,SYN-MODEL,8000000000000,0,25060.0,5.0,2.0,0.0,11.0,0.0,30.6
2024-07-25,SYN00069,SYN-MODEL,8000000000000,0,25084.0,5.0,2.0,0.0,11.0,0.0,27.4
2024-07-26,SYN00069,SYN-MODEL,8000000000000,0,25108.0,5.0,2.0,0.0,11.0,0.0,29.2
2024-07-27,SYN00069,SYN-MODEL,8000000000000,0,25132.0,7.0,2.0,0.0,12.0,0.0,29.7
2024-07-28,SYN00069,SYN-MODEL,8000000000000,0,25156.0,7.0,2.0,0.0,12.0,0.0,27.6
2024-07-29,SYN00069,SYN-MODEL,8000000000000,0,25180.0,9.0,2.0,0.0,14.0,0.0,28.9
2024-07-30,SYN00069,SYN-MODEL,8000000000000,0,25204.0,9.0,2.0,0.0,14.0,0.0,27.4
2024-07-31,SYN00069,SYN-MODEL,8000000000000,0,25228.0,9.0,2.0,0.0,14.0,0.0,30.5
2024-08-01,SYN00069,SYN-MODEL,8000000000000,0,25252.0,10.0,2.0,0.0,14.0,0.0,29.8
2024-08-02,SYN00069,SYN-MODEL,8000000000000,0,25276.0,10.0,2.0,0.0,17.0,0.0,30.2
2024-08-03,SYN00069,SYN-MODEL,8000000000000,0,25300.0,12.0,2.0,0.0,18.0,0.0,30.6
2024-08-04,SYN00069,SYN-MODEL,8000000000000,0,25324.0,12.0,2.0,0.0,18.0,0.0,29.8
2024-08-05,SYN00069,SYN-MODEL,8000000000000,0,25348.0,12.0,2.0,0.0,19.0,0.0,32.9
2024-08-06,SYN00069,SYN-MODEL,8000000000000,0,25372.0,12.0,2.0,0.0,20.0,0.0,32.1
2024-08-07,SYN00069,SYN-MODEL,8000000000000,0,25396.0,12.0,2.0,0.0,20.0,0.0,30.9
2024-08-08,SYN00069,SYN-MODEL,8000000000000,0,25420.0,12.0,3.0,0.0,20.0,0.0,30.6
2024-08-09,SYN00069,SYN-MODEL,8000000000000,0,25444.0,13.0,3.0,0.0,22.0,0.0,32.8
2024-08-10,SYN00069,SYN-MODEL,8000000000000,0,25468.0,13.0,3.0,0.0,22.0,0.0,32.5
2024-08-11,SYN00069,SYN-MODEL,8000000000000,0,25492.0,13.0,4.0,0.0,22.0,0.0,30.9
2024-08-12,SYN00069,SYN-MODEL,8000000000000,0,25516.0,13.0,4.0,0.0,23.0,0.0,31.4
2024-08-13,SYN00069,SYN-MODEL,8000000000000,0,25540.0,13.0,4.0,0.0,24.0,0.0,32.6
2024-08-14,SYN00069,SYN-MODEL,8000000000000,0,25564.0,13.0,4.0,0.0,25.0,0.0,35.2
2024-08-15,SYN00069,SYN-MODEL,8000000000000,0,25588.0,13.0,4.0,0.0,26.0,0.0,31.4
2024-08-16,SYN00069,SYN-MODEL,8000000000000,0,25612.0,13.0,4.0,0.0,27.0,0.0,31.3
2024-08-17,SYN00069,SYN-MODEL,8000000000000,0,25636.0,14.0,4.0,0.0,27.0,0.0,28.7
2024-08-18,SYN00069,SYN-MODEL,8000000000000,0,25660.0,14.0,4.0,0.0,28.0,0.0,32.5
2024-08-19,SYN00069,SYN-MODEL,8000000000000,1,25684.0,14.0,4.0,0.0,28.0,0.0,30.0
2024-07-01,SYN00070,SYN-MODEL,8000000000000,0,17272.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-07-02,SYN00070,SYN-MODEL,8000000000000,0,17296.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-07-03,SYN00070,SYN-MODEL,8000000000000,0,17320.0,0.0,0.0,0.0,0.0,0.0,35.8
2024-07-04,SYN00070,SYN-MODEL,8000000000000,0,17344.0,0.0,0.0,0.0,0.0,0.0,36.7
2024-07-05,SYN00070,SYN-MODEL,8000000000000,0,17368.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-07-06,SYN00070,SYN-MODEL,8000000000000,0,17392.0,0.0,0.0,0.0,0.0,0.0,35.6
2024-07-07,SYN00070,SYN-MODEL,8000000000000,0,17416.0,0.0,0.0,0.0,0.0,0.0,36.1
2024-07-08,SYN00070,SYN-MODEL,8000000000000,0,17440.0,0.0,0.0,0.0,0.0,0.0,33.2
2024-07-09,SYN00070,SYN-MODEL,8000000000000,0,17464.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-07-10,SYN00070,SYN-MODEL,8000000000000,0,17488.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-07-11,SYN00070,SYN-MODEL,8000000000000,0,17512.0,0.0,0.0,0.0,0.0,0.0,36.7
2024-07-12,SYN00070,SYN-MODEL,8000000000000,0,17536.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-07-13,SYN00070,SYN-MODEL,8000000000000,0,17560.0,0.0,0.0,0.0,0.0,0.0,36.0
2024-07-14,SYN00070,SYN-MODEL,8000000000000,0,17584.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-07-15,SYN00070,SYN-MODEL,8000000000000,0,17608.0,0.0,0.0,0.0,0.0,0.0,35.5
2024-07-16,SYN00070,SYN-MODEL,8000000000000,0,17632.0,0.0,0.0,0.0,0.0,0.0,36.5
2024-07-17,SYN00070,SYN-MODEL,8000000000000,0,17656.0,0.0,0.0,0.0,0.0,0.0,34.0
2024-07-18,SYN00070,SYN-MODEL,8000000000000,0,17680.0,0.0,0.0,0.0,0.0,0.0,31.8
2024-07-19,SYN00070,SYN-MODEL,8000000000000,0,17704.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-07-20,SYN00070,SYN-MODEL,8000000000000,0,17728.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-07-21,SYN00070,SYN-MODEL,8000000000000,0,17752.0,0.0,0.0,0.0,0.0,0.0,35.7
2024-07-22,SYN00070,SYN-MODEL,8000000000000,0,17776.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-07-23,SYN00070,SYN-MODEL,8000000000000,0,17800.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-07-24,SYN00070,SYN-MODEL,8000000000000,0,17824.0,0.0,0.0,0.0,0.0,0.0,33.9
2024-07-25,SYN00070,SYN-MODEL,8000000000000,0,17848.0,0.0,0.0,0.0,0.0,0.0,36.2
2024-07-26,SYN00070,SYN-MODEL,8000000000000,0,17872.0,0.0,0.0,0.0,0.0,0.0,33.1
2024-07-27,SYN00070,SYN-MODEL,8000000000000,0,17896.0,0.0,0.0,0.0,0.0,0.0,35.3
2024-07-28,SYN00070,SYN-MODEL,8000000000000,0,17920.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-07-29,SYN00070,SYN-MODEL,8000000000000,0,17944.0,0.0,0.0,0.0,0.0,0.0,38.4
2024-07-30,SYN00070,SYN-MODEL,8000000000000,0,17968.0,0.0,0.0,0.0,0.0,0.0,31.4
2024-07-31,SYN00070,SYN-MODEL,8000000000000,0,17992.0,0.0,0.0,0.0,0.0,0.0,35.2
2024-08-01,SYN00070,SYN-MODEL,8000000000000,0,18016.0,0.0,0.0,0.0,0.0,0.0,35.1
2024-08-02,SYN00070,SYN-MODEL,8000000000000,0,18040.0,0.0,0.0,0.0,0.0,0.0,33.2
2024-08-03,SYN00070,SYN-MODEL,8000000000000,0,18064.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-08-04,SYN00070,SYN-MODEL,8000000000000,0,18088.0,0.0,0.0,0.0,0.0,0.0,34.5
2024-08-05,SYN00070,SYN-MODEL,8000000000000,0,18112.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-08-06,SYN00070,SYN-MODEL,8000000000000,0,18136.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-08-07,SYN00070,SYN-MODEL,8000000000000,0,18160.0,0.0,0.0,0.0,0.0,0.0,34.2
2024-08-08,SYN00070,SYN-MODEL,8000000000000,0,18184.0,0.0,0.0,0.0,0.0,0.0,31.2
2024-08-09,SYN00070,SYN-MODEL,8000000000000,0,18208.0,0.0,0.0,0.0,0.0,0.0,35.9
2024-08-10,SYN00070,SYN-MODEL,8000000000000,0,18232.0,0.0,0.0,0.0,0.0,0.0,34.9
2024-08-11,SYN00070,SYN-MODEL,8000000000000,0,18256.0,0.0,0.0,0.0,0.0,0.0,36.6
2024-08-12,SYN00070,SYN-MODEL,8000000000000,0,18280.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-08-13,SYN00070,SYN-MODEL,8000000000000,0,18304.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-08-14,SYN00070,SYN-MODEL,8000000000000,0,18328.0,0.0,0.0,0.0,0.0,0.0,34.3
2024-08-15,SYN00070,SYN-MODEL,8000000000000,0,18352.0,0.0,0.0,0.0,0.0,0.0,34.2
2024-08-16,SYN00070,SYN-MODEL,8000000000000,0,18376.0,0.0,0.0,0.0,0.0,0.0,35.9
2024-08-17,SYN00070,SYN-MODEL,8000000000000,0,18400.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-08-18,SYN00070,SYN-MODEL,8000000000000,0,18424.0,0.0,0.0,0.0,0.0,0.0,34.0
2024-08-19,SYN00070,SYN-MODEL,8000000000000,0,18448.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-08-20,SYN00070,SYN-MODEL,8000000000000,0,18472.0,0.0,0.0,0.0,0.0,0.0,34.8
2024-08-21,SYN00070,SYN-MODEL,8000000000000,0,18496.0,0.0,0.0,0.0,0.0,0.0,36.5
2024-08-22,SYN00070,SYN-MODEL,8000000000000,0,18520.0,0.0,0.0,0.0,0.0,0.0,34.5
2024-08-23,SYN00070,SYN-MODEL,8000000000000,0,18544.0,0.0,0.0,0.0,0.0,0.0,34.3
2024-08-24,SYN00070,SYN-MODEL,8000000000000,0,18568.0,0.0,0.0,0.0,0.0,0.0,34.3
2024-08-25,SYN00070,SYN-MODEL,8000000000000,0,18592.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-08-26,SYN00070,SYN-MODEL,8000000000000,0,18616.0,0.0,0.0,0.0,0.0,0.0,37.1
2024-08-27,SYN00070,SYN-MODEL,8000000000000,0,18640.0,0.0,0.0,0.0,0.0,0.0,35.7
2024-08-28,SYN00070,SYN-MODEL,8000000000000,0,18664.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-08-29,SYN00070,SYN-MODEL,8000000000000,0,18688.0,0.0,0.0,0.0,0.0,0.0,31.5
2024-08-30,SYN00070,SYN-MODEL,8000000000000,0,18712.0,0.0,0.0,0.0,0.0,0.0,38.1
2024-08-31,SYN00070,SYN-MODEL,8000000000000,0,18736.0,0.0,0.0,0.0,0.0,0.0,33.4
2024-09-01,SYN00070,SYN-MODEL,8000000000000,0,18760.0,0.0,0.0,0.0,0.0,0.0,34.5
2024-09-02,SYN00070,SYN-MODEL,8000000000000,0,18784.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-09-03,SYN00070,SYN-MODEL,8000000000000,0,18808.0,0.0,0.0,0.0,0.0,0.0,35.6
2024-09-04,SYN00070,SYN-MODEL,8000000000000,0,18832.0,0.0,0.0,0.0,0.0,0.0,35.1
2024-09-05,SYN00070,SYN-MODEL,8000000000000,0,18856.0,0.0,0.0,0.0,0.0,0.0,34.0
2024-09-06,SYN00070,SYN-MODEL,8000000000000,0,18880.0,0.0,0.0,0.0,0.0,0.0,36.6
2024-09-07,SYN00070,SYN-MODEL,8000000000000,0,18904.0,0.0,0.0,0.0,0.0,0.0,33.3
2024-09-08,SYN00070,SYN-MODEL,8000000000000,0,18928.0,0.0,0.0,0.0,0.0,0.0,36.8
2024-09-09,SYN00070,SYN-MODEL,8000000000000,0,18952.0,0.0,0.0,0.0,0.0,0.0,35.8
2024-09-10,SYN00070,SYN-MODEL,8000000000000,0,18976.0,0.0,0.0,0.0,0.0,0.0,36.8
2024-09-11,SYN00070,SYN-MODEL,8000000000000,0,19000.0,0.0,0.0,0.0,0.0,0.0,36.8
2024-09-12,SYN00070,SYN-MODEL,8000000000000,0,19024.0,0.0,0.0,0.0,0.0,0.0,35.1
2024-09-13,SYN00070,SYN-MODEL,8000000000000,0,19048.0,0.0,0.0,0.0,0.0,0.0,36.8
2024-09-14,SYN00070,SYN-MODEL,8000000000000,0,19072.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-09-15,SYN00070,SYN-MODEL,8000000000000,0,19096.0,0.0,0.0,0.0,0.0,0.0,36.6
2024-09-16,SYN00070,SYN-MODEL,8000000000000,0,19120.0,0.0,0.0,0.0,0.0,0.0,34.1
2024-09-17,SYN00070,SYN-MODEL,8000000000000,0,19144.0,0.0,0.0,0.0,0.0,0.0,35.7
2024-09-18,SYN00070,SYN-MODEL,8000000000000,0,19168.0,0.0,0.0,0.0,0.0,0.0,36.0
2024-09-19,SYN00070,SYN-MODEL,8000000000000,0,19192.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-09-20,SYN00070,SYN-MODEL,8000000000000,0,19216.0,0.0,0.0,0.0,0.0,0.0,37.7
2024-09-21,SYN00070,SYN-MODEL,8000000000000,0,19240.0,0.0,0.0,0.0,0.0,0.0,35.6
2024-09-22,SYN00070,SYN-MODEL,8000000000000,0,19264.0,0.0,0.0,0.0,0.0,0.0,31.4
2024-09-23,SYN00070,SYN-MODEL,8000000000000,0,19288.0,0.0,0.0,0.0,0.0,0.0,32.1
2024-09-24,SYN00070,SYN-MODEL,8000000000000,0,19312.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-09-25,SYN00070,SYN-MODEL,8000000000000,0,19336.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-09-26,SYN00070,SYN-MODEL,8000000000000,0,19360.0,0.0,0.0,0.0,0.0,0.0,32.1
2024-09-27,SYN00070,SYN-MODEL,8000000000000,0,19384.0,0.0,0.0,0.0,0.0,0.0,34.5
2024-09-28,SYN00070,SYN-MODEL,8000000000000,0,19408.0,0.0,0.0,0.0,0.0,0.0,34.8
2024-09-29,SYN00070,SYN-MODEL,8000000000000,0,19432.0,0.0,0.0,0.0,0.0,0.0,34.8
2024-09-30,SYN00070,SYN-MODEL,8000000000000,0,19456.0,0.0,0.0,0.0,0.0,0.0,36.3
2024-10-01,SYN00070,SYN-MODEL,8000000000000,0,19480.0,0.0,0.0,0.0,0.0,0.0,34.6
2024-10-02,SYN00070,SYN-MODEL,8000000000000,0,19504.0,0.0,0.0,0.0,0.0,0.0,34.0
2024-10-03,SYN00070,SYN-MODEL,8000000000000,0,19528.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-10-04,SYN00070,SYN-MODEL,8000000000000,0,19552.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-10-05,SYN00070,SYN-MODEL,8000000000000,0,19576.0,0.0,0.0,0.0,0.0,0.0,34.2
2024-10-06,SYN00070,SYN-MODEL,8000000000000,0,19600.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-10-07,SYN00070,SYN-MODEL,8000000000000,0,19624.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-10-08,SYN00070,SYN-MODEL,8000000000000,0,19648.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-10-09,SYN00070,SYN-MODEL,8000000000000,0,19672.0,0.0,0.0,0.0,0.0,0.0,35.5
2024-10-10,SYN00070,SYN-MODEL,8000000000000,0,19696.0,0.0,0.0,0.0,0.0,0.0,34.1
2024-10-11,SYN00070,SYN-MODEL,8000000000000,0,19720.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-10-12,SYN00070,SYN-MODEL,8000000000000,0,19744.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-10-13,SYN00070,SYN-MODEL,8000000000000,0,19768.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-10-14,SYN00070,SYN-MODEL,8000000000000,0,19792.0,0.0,0.0,0.0,0.0,0.0,33.3
2024-10-15,SYN00070,SYN-MODEL,8000000000000,0,19816.0,0.0,0.0,0.0,0.0,0.0,35.5
2024-10-16,SYN00070,SYN-MODEL,8000000000000,0,19840.0,0.0,0.0,0.0,0.0,0.0,34.8
2024-10-17,SYN00070,SYN-MODEL,8000000000000,0,19864.0,0.0,0.0,0.0,0.0,0.0,35.7
2024-10-18,SYN00070,SYN-MODEL,8000000000000,0,19888.0,0.0,0.0,0.0,0.0,0.0,36.8
2024-10-19,SYN00070,SYN-MODEL,8000000000000,0,19912.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-10-20,SYN00070,SYN-MODEL,8000000000000,0,19936.0,0.0,0.0,0.0,0.0,0.0,33.7
2024-10-21,SYN00070,SYN-MODEL,8000000000000,0,19960.0,0.0,0.0,0.0,0.0,0.0,34.3
2024-10-22,SYN00070,SYN-MODEL,8000000000000,0,19984.0,0.0,0.0,0.0,0.0,0.0,35.2
2024-10-23,SYN00070,SYN-MODEL,8000000000000,0,20008.0,0.0,0.0,0.0,0.0,0.0,34.7
2024-10-24,SYN00070,SYN-MODEL,8000000000000,0,20032.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-10-25,SYN00070,SYN-MODEL,8000000000000,0,20056.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-10-26,SYN00070,SYN-MODEL,8000000000000,0,20080.0,0.0,0.0,0.0,0.0,0.0,33.6
2024-10-27,SYN00070,SYN-MODEL,8000000000000,0,20104.0,0.0,0.0,0.0,0.0,0.0,36.6
2024-10-28,SYN00070,SYN-MODEL,8000000000000,0,20128.0,0.0,0.0,0.0,0.0,0.0,36.7
2024-07-01,SYN00071,SYN-MODEL,8000000000000,0,13003.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-07-02,SYN00071,SYN-MODEL,8000000000000,0,13027.0,0.0,0.0,0.0,0.0,0.0,28.3
2024-07-03,SYN00071,SYN-MODEL,8000000000000,0,13051.0,0.0,0.0,0.0,0.0,0.0,28.3
2024-07-04,SYN00071,SYN-MODEL,8000000000000,0,13075.0,0.0,0.0,0.0,0.0,0.0,32.9
2024-07-05,SYN00071,SYN-MODEL,8000000000000,0,13099.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-07-06,SYN00071,SYN-MODEL,8000000000000,0,13123.0,0.0,0.0,0.0,0.0,0.0,28.8
2024-07-07,SYN00071,SYN-MODEL,8000000000000,0,13147.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-07-08,SYN00071,SYN-MODEL,8000000000000,0,13171.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-07-09,SYN00071,SYN-MODEL,8000000000000,0,13195.0,0.0,0.0,0.0,0.0,0.0,30.0
2024-07-10,SYN00071,SYN-MODEL,8000000000000,0,13219.0,0.0,0.0,0.0,0.0,0.0,26.9
2024-07-11,SYN00071,SYN-MODEL,8000000000000,0,13243.0,0.0,0.0,0.0,0.0,0.0,29.3
2024-07-12,SYN00071,SYN-MODEL,8000000000000,0,13267.0,0.0,0.0,0.0,0.0,0.0,28.8
2024-07-13,SYN00071,SYN-MODEL,8000000000000,0,13291.0,0.0,0.0,0.0,0.0,0.0,31.5
2024-07-14,SYN00071,SYN-MODEL,8000000000000,0,13315.0,0.0,0.0,0.0,0.0,0.0,29.8
2024-07-15,SYN00071,SYN-MODEL,8000000000000,0,13339.0,0.0,0.0,0.0,0.0,0.0,29.5
